coreid,mofid-v1,Ground_truth,Predicted,Aromatic Nitrogen Ring,Alkyne,Halogen,Alkene,Ether,Imine,Enamine,Ketone_new,Amino,metal
2014[Zn][nan]3[ASR]19,Cl[<missing>].N1=NC2=CC3=C([CH]C2=N1)O[C]1C(=CC2=NN=NC2=C1)O3.N1=NC2=C[C]3C(=CC2=N1)Oc1c(O3)cc2=N[N]N=c2c1.N1=NC2=C[C]3C(=CC2=N1)Oc1c(O3)cc2c(c1)N=N[N]2.N1=NC2=C[C]3C(=CC2=N1)Oc1c(O3)cc2c(c1)[N]N=N2.N1=N[C]2C(=N1)C=C1C(=C2)OC2=CC3=NN=NC3=C[C]2O1.N1=N[C]2C(=N1)C=C1C(=C2)Oc2c(O1)cc1c(c2)[N]N=N1.[Zn],0,0,0,0,1,16,0,0,0,0,0,Zn
2014[Zn][nan]3[ASR]6,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2014[Zn][pcu]3[ASR]23,CCc1c(c2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c(CC)c(c(c1c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])CC)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2014[Zn][sod]3[ASR]2,[<missing>].c1ccc2c(c1)N=C[N]2,0,0,0,0,0,0,0,0,0,0,0,Zn
2014[Zn][sra]3[ASR]3,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2014[Zn][unj]3[ASR]1,CC(CC(C(=O)[O-])NCc1ccncc1)C.[<missing>]Br,0,0,1,0,1,0,0,0,0,0,0,Zn
2014[Zn][utp]3[ASR]2,Cl[<missing>].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,0,0,6,0,1,0,0,0,3,0,0,Zn
2015[Ag][dia]3[ASR]1,NC1=NN=C[N]1.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Ag
2015[Al][bpq]3[ASR]1,[<missing>].[O-]C(=O)C=CC(=O)[O-].[OH],0,0,0,0,0,1,0,0,0,0,0,Al
2015[Cd][flu]3[ASR]3,COc1c(c2c(OC)c(cc(c2OC)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c(OC)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,4,0,0,0,0,Cd
2015[Cd][nan]3[ASR]2,[<missing>].[O-]C(=O)c1ccc(o1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cd
2015[Cd][nan]3[ASR]23,[<missing>].[O-]C(=O)c1cc(C(=O)Nn2cnnc2)c(cc1C(=O)Nn1cnnc1)C(=O)[O-],1,1,6,0,0,0,0,0,0,0,2,Cd
2015[Cd][nan]3[ASR]31,[<missing>].[O-]C(=O)c1ccc(o1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cd
2015[Cd][nuc]3[ASR]1,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Cd
2015[Cd][nuc]3[ASR]2,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Cd
2015[Cd][pts]3[ASR]1,C[C]1N=NC(=C1c1ccc(cc1)c1ccc(cc1)C1=C(C)N=N[C]1C)C.[<missing>],0,0,0,0,0,2,0,0,0,0,0,Cd
2015[Cd][pts]3[ASR]2,[<missing>].[N]1N=C(N=C1c1cnccn1)C1=NN=C[N]1,0,0,2,0,0,0,0,0,0,0,0,Cd
2015[Cd][pyr]3[ASR]1,[<missing>].c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,0,0,6,0,0,0,0,0,0,0,0,Cd
2015[Cd][sql]2[ASR]1,Nc1ccc(cc1)Cn1ncnc1.[<missing>],0,0,3,0,0,0,0,0,1,0,0,Cd
2015[Co][bcu]3[ASR]1,[<missing>][OH]1[Co][OH]([Co]21[OH]([Co])[Co][OH]2[Co])[Co].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2015[Co][crs]3[ASR]1,C1=C[C](C=N1)c1ccc(cc1)[C]1C=NC=C1.N1=C[C](C=C1)c1ccc(cc1)C1=C[CH]N=C1.N1=C[C](C=C1)c1ccc(cc1)C1=C[N]C=C1.[<missing>].[N]1C=CC(=C1)c1ccc(cc1)C1=C[N]C=C1,0,0,0,0,0,11,0,5,0,0,0,Co
2015[Co][dia]3[ASR]2,[<missing>][OH2][Co].[O-]C(=O)c1cc(C)cnc1,0,0,0,0,0,0,0,0,0,0,0,Co
2015[Co][sod]3[ASR]2,[<missing>].c1ccc2c(c1)N=C[N]2,0,0,0,0,0,0,0,0,0,0,0,Co
2015[Cu][bcu]3[ASR]1,Cl[<missing>].[Cu].[N]1C=NN=N1,0,0,0,0,1,0,0,0,0,0,0,Cu
2015[Cu][lvt]3[ASR]1,[<missing>][Cu].[O-]C(=O)C=Cc1cc(C=CC(=O)[O-])c(cc1C=CC(=O)[O-])C=CC(=O)[O-],0,0,0,0,0,4,0,0,0,0,0,Cu
2015[Cu][nan]3[ASR]15,[<missing>].[O-]C(=O)C1=NC(=N[C]1C(=O)O)c1cccnc1,0,0,1,0,0,0,0,1,0,0,0,Cu
2015[Cu][nan]3[ASR]17,I[<missing>][Cu]I.[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1cncnc1,0,0,2,0,2,0,0,0,0,0,0,Cu
2015[Cu][nan]3[ASR]21,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2015[Cu][nan]3[ASR]23,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2015[Cu][nan]3[ASR]3,I[<missing>][Cu]I.[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1cncnc1,0,0,2,0,2,0,0,0,0,0,0,Cu
2015[Cu][nbo]3[ASR]2,[<missing>].[O-]C(=O)CN=Cc1cc(Cl)ccc1[O],0,0,0,0,1,0,0,1,0,0,0,Cu
2015[Cu][nbo]3[ASR]3,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)c1cccc2c1cccc2c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2015[Cu][rtl]3[ASR]5,[<missing>][Cu].[O-]C(=O)c1oc(cc(=O)c1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2015[In][sra]3[ASR]2,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(ccc1C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,In
2015[In][xmz]3[ASR]1,[<missing>][O]([In])[In].[O-]C(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,In
2015[Mg][acs]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mg
2015[Mg][dia]3[ASR]3,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mg
2015[Mn][nan]3[ASR]5,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Mn
2015[Ni][sni]3[ASR]1,[<missing>][OH2][Ni].[O-]C(=O)c1cc(F)cnc1,0,0,0,0,0,0,0,0,0,0,0,Ni
2015[Sc][nan]3[ASR]3,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2015[Sc][nan]3[ASR]6,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2015[Tb][nan]3[ASR]7,[O-]C(=O)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,0,0,0,Tb
2015[Th][fcu]3[ASR]1,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O]12[<missing>]34[O]5[Th]62[O]2[Th]71[O]4[Th]14[O]3[Th]35[O]6[Th]2([O]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Th
2015[V][bpq]3[ASR]3,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[<missing>],0,0,0,0,0,0,0,0,0,0,0,V
2015[Y][fcu]3[ASR]1,[O-]C(=O)C=CC(=O)[O-].[O]12[<missing>]34[O]5[Y]62[O]2[Y]71[O]4[Y]14[O]3[Y]35[O]6[Y]2([O]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Y
2015[Zn][apo]3[ASR]1,[O-]C(=O)c1cc(cc(c1)n1cnnc1)C(=O)[O-].[<missing>][Zn],0,0,3,0,0,0,0,0,0,0,0,Zn
2015[Zn][bnn]3[ASR]1,[O-]C(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
2015[Zn][deh]3[ASR]1,[O-]C(=O)c1ccc(nc1)c1ccc(cn1)C(=O)[O-].[<missing>],0,0,2,0,0,0,0,0,0,0,0,Zn
2015[Zn][hyw]3[ASR]1,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C=CN([CH]1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Zn],0,0,0,0,0,1,0,0,4,0,0,Zn
2015[Zn][nan]3[ASR]29,[O-]C(=O)c1ccc(cn1)C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
2015[Zn][pcu]3[ASR]3,[O-]C(=O)c1ccc(cc1)c1cccc(c1)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2015[Zn][pcu]3[ASR]9,CN(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2015[Zn][ssa]3[ASR]1,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cccc(c1N)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,0,0,1,0,0,Zn
2015[Zr][fcu]3[ASR]2,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O]12[<missing>]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,0,0,0,0,0,0,0,0,0,0,0,Zr
2015[Zr][fcu]3[ASR]3,C#Cc1c(C#C)c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])C#C)C#C.[OH]12[<missing>]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[OH]3[Zr]35[OH]6[Zr]2([OH]71)[OH]43,0,0,0,0,0,0,0,0,0,0,0,Zr
2015[Zr][fcu]3[ASR]5,[O-]C(=O)c1ccc(s1)c1ccc(s1)C(=O)[O-].[O]12[<missing>]34[OH]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([OH]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Zr
2015[Zr][ftw]3[ASR]1,[O-]C(=O)c1ccc(cc1)c1cc(C)c(cc1C)c1cc(c2cc(C)c(cc2C)c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1cc(C)c(cc1C)c1ccc(cc1)C(=O)[O-])c1cc(C)c(cc1C)c1ccc(cc1)C(=O)[O-].[O]12[<missing>]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,0,0,0,0,0,0,0,0,0,0,0,Zr
2015[Zr][ftw]3[ASR]2,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccc(cc1)c1ccc(cc1)C(=O)[O-])C=C3)c1ccc(cc1)c1ccc(cc1)C(=O)[O-])[nH]2)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O]12[<missing>]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,0,0,0,0,0,0,0,0,0,0,0,Zr
2016[Cd][dia]3[ASR]4,[<missing>].[O-]C(=O)C=Cc1ccncc1,0,0,1,0,0,1,0,0,0,0,0,Cd
2016[Cd][dia]3[ASR]5,[<missing>].[O-]C(=O)c1ccc(cc1)n1cnnc1,0,0,3,0,0,0,0,0,0,0,0,Cd
2016[Cd][dia]3[ASR]6,[<missing>].[O-]C(=O)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Cd
2016[Cd][nan]3[ASR]22,Cl[<missing>].N(CC1=NN=N[N]1)CC1=NN=N[N]1.[Cd],0,0,0,0,1,0,0,0,0,0,0,Cd
2016[Co][nan]2[ASR]1,Fc1c(F)c(C2=C3C=CC(=C(c4ccncc4)C4=NC(=C(C5=CC=C(C(=C6N=C2C=C6)c2ccncc2)[N]5)c2c(F)c(F)c(c(c2F)F)F)C=C4)[N]3)c(c(c1F)F)F.[<missing>],0,0,2,0,10,9,0,2,0,0,0,Co
2016[Co][nan]3[ASR]16,[<missing>].[O-]C(=O)C1=CC2=NN=NC2=C[CH]1.[O-]C(=O)C1=C[CH]C2=NN=NC2=C1.[O-]C(=O)C1=C[C]2C(=NN=N2)C=C1.[O-]C(=O)c1ccc2c(c1)[N]N=N2.[OH],0,0,0,0,0,6,0,0,0,0,0,Co
2016[Co][nan]3[ASR]20,[<missing>].[O]CCC[O],0,0,0,0,0,0,0,0,0,0,0,Co
2016[Cu][apo]3[ASR]3,CCc1nnc(n1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C.[<missing>][Cu],0,0,3,0,0,0,0,0,0,0,0,Cu
2016[Cu][mmm]3[ASR]2,I[<missing>]12[Cu]3([Cu]1([Cu]23I)I)I.[Cu][Cu].[O-]C(=O)c1cncc(c1)C(=O)[O-],0,0,1,0,4,0,0,0,0,0,0,Cu
2016[Cu][nan]3[ASR]15,CC1(C)C2=C([N]c3c(=N2)cc2N=NN=c2c3)C(C2=C1[N]c1cc3=NN=Nc3cc1=N2)(C)C.CC1(C)C2=C([N]c3c(=N2)cc2N=NN=c2c3)C(c2c1nc1=CC3=NN=N[C]3C=c1n2)(C)C.CC1(C)c2nc3C=C4N=NN=C4[CH]c3nc2C(c2c1nc1cc3N=N[N]c3cc1n2)(C)C.CC1(C)c2nc3cc4[N]N=Nc4cc3nc2C(c2c1nc1cc3=N[N]N=c3cc1n2)(C)C.[<missing>],0,0,10,0,0,4,0,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(nc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,1,0,0,0,0,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]22,CCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OCC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]25,CCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OCC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]28,CCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OCC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]31,CCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OCC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]33,CCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OCC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]36,CCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OCC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]42,COc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]43,COc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]44,COc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]47,COc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]49,COc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]50,C[C](Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C](C)C)c1ccc(cc1)C(=O)[O-])C.[<missing>][Cu],0,0,0,0,0,0,0,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]55,CCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OCC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2016[Cu][nbo]3[ASR]9,COc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2016[Cu][tbo]3[ASR]4,I[<missing>][Cu]I.[Cu][Cu].[O-]C(=O)c1cncc(c1)C(=O)[O-],0,0,1,0,2,0,0,0,0,0,0,Cu
2016[Cu][tbo]3[ASR]6,I[<missing>][Cu]I.[Cu][Cu].[O-]C(=O)c1cncc(c1)C(=O)[O-],0,0,1,0,2,0,0,0,0,0,0,Cu
2016[Fe][acs]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Fe
2016[Ga][nan]3[ASR]4,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],0,0,0,0,0,0,0,0,0,0,0,Ga
2016[Ga][nan]3[ASR]7,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],0,0,0,0,0,0,0,0,0,0,0,Ga
2016[In][bpq]3[ASR]1,[<missing>].[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[OH],0,0,0,0,4,0,0,0,0,0,0,In
2016[In][ctn]3[ASR]1,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,In
2016[In][nan]3[ASR]9,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],0,0,0,0,0,0,0,0,0,0,0,In
2016[Mn][rtl]3[ASR]3,[<missing>].[O-]C(=O)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Mn
2016[Ni][acs]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Ni
2016[Ni][acs]3[ASR]2,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Ni
2016[Ni][nan]3[ASR]2,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Ni
2016[Sc][nan]3[ASR]8,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2016[Tb][nan]3[ASR]6,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Tb
2016[Ti][srs]3[ASR]1,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Ti
2016[V][bpq]3[ASR]3,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[<missing>],0,0,0,0,0,0,0,0,0,0,0,V
2016[Zn][bcu]3[ASR]1,[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-].[<missing>][O]([Zn][O]([Zn])([Zn])[Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2016[Zn][crb]3[ASR]1,[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,4,0,0,0,0,Zn
2016[Zn][dia]3[ASR]5,[O-]C=O.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2016[Zn][fgl]3[ASR]1,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2016[Zn][nan]2[ASR]3,Fc1c(F)c(C2=C3C=CC(=C(c4ccncc4)C4=NC(=C(C5=CC=C(C(=C6N=C2C=C6)c2ccncc2)[N]5)c2c(F)c(F)c(c(c2F)F)F)C=C4)[N]3)c(c(c1F)F)F.[<missing>],0,0,2,0,10,9,0,2,0,0,0,Zn
2016[Zn][nan]3[ASR]12,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2016[Zn][nts]3[ASR]1,O=C(Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(NC(=O)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)NC(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,0,0,6,0,6,Zn
2016[Zn][rtl]3[ASR]1,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccncc1.[<missing>][Zn],0,0,1,0,0,0,0,0,3,0,0,Zn
2016[Zn][rtl]3[ASR]3,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2016[Zr][fcu]3[ASR]10,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O]12[<missing>]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Zr
2017[Ag][dia]3[ASR]1,[<missing>].c1ncn(c1)c1ccc(cc1)C(c1ccc(cc1)n1cncc1)(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,0,0,8,0,0,0,0,0,0,0,0,Ag
2017[Ag][hcb]2[ASR]13,O=C(c1ccncc1)OCc1cc(COC(=O)c2ccncc2)cc(c1)COC(=O)c1ccncc1.[<missing>],0,0,3,0,0,0,0,0,0,0,0,Ag
2017[Ag][sqc]2[ASR]1,[<missing>][Ag].[O-]C(=O)c1ccc(cc1)C(=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,1,0,0,0,0,0,Ag
2017[Ag][sql]2[ASR]1,O=C(NCc1cccnc1)C=CC(=O)NCc1cccnc1.[<missing>],0,0,2,0,0,1,0,0,0,0,2,Ag
2017[Cd][ant]3[ASR]1,[<missing>][Cd].[O-]C(=O)c1ccc(nc1)c1ccc(cn1)C(=O)[O-],0,0,2,0,0,0,0,0,0,0,0,Cd
2017[Cd][kgd]2[ASR]2,[<missing>].[O-]C(=O)C1=CC=CN([CH]1)Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-],1,1,0,0,0,2,0,0,1,0,0,Cd
2017[Cd][kgd]2[ASR]5,[<missing>].[O-]C(=O)c1ccc(cc1)Oc1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],1,1,0,0,0,0,3,0,0,0,0,Cd
2017[Cd][nan]3[ASR]5,[<missing>].[O-]C(=O)c1cc2n(cnc2cc1C(=O)[O-])Cc1ccc(cc1)Cn1cnc2c1cc(C(=O)[O-])c(c2)C(=O)[O-],1,1,4,0,0,0,0,0,0,0,0,Cd
2017[Cd][nan]3[ASR]9,[<missing>].[O-]C(=O)c1cc(OCc2ccc(cc2)C(=O)[O-])cc(c1)OCc1ccc(cc1)C(=O)O,0,0,0,0,0,0,2,0,0,0,0,Cd
2017[Cd][sra]3[ASR]1,[<missing>].[O-]C(=O)c1cc(cc(c1)C1=NN=N[N]1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cd
2017[Co][nan]3[ASR]7,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2017[Co][nan]3[ASR]8,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
